date,famille_transport,ligne,incidents
2019-11-28,ter,Auvergne-Rhône-Alpes,"['Vitesses limitées en raison des conditions météo (rails glissants) entre Vic-le-Comte et Clermont-Ferrand (17 TER impactés)', 'Procédure colis suspect à Aix-les-Bains (15 TER impactés)', 'Vitesses limitées en raison des conditions météo (rails glissants) à La-Roche-sur-Foron (12 TER impactés)']"
2019-11-28,ter,Bourgogne-Franche-Comté,"['Travaux dans les voies à Chagny (14 TER impactés)', 'Panne de signalisation à Blaisy-Bas ( 7 TER impactés)']"
2019-11-28,ter,Bretagne,['Pannes sur un passage à niveau à Montreuil sur Ile (16 trains impactés) et à Combourg (8 trains impactés)']
2019-11-28,ter,Centre-Val de Loire,['Vitesses limitées en raison des conditions météo (rails glissants)  entre Chartres et Rambouillet (15 TER impactés) et entre La-Villette-St-Prest et Jouy (9 TER impactés)']
2019-11-28,ter,Occitanie,
2019-11-28,ter,Hauts-de-France,"['Panne de train à Beauvais (16 TER impactés)', ""Répercussions de la panne d'un train de marchandises à Creil (13 TER impactés)"", 'Panne de signalisation à Jeumont (13 TER impactés)']"
2019-11-28,ter,Normandie,"[""Heurt d'un sanglier par un TGV à Bréauté-Beuzeville (7 TER impactés)"", ""Panne d'un passage à niveau à Evreux (6 TER impactés)""]"
2019-11-28,ter,Pays de la Loire,
2019-11-28,ter,Provence-Alpes-Côte d'Azur,"['Risque d’éboulement d’une paroi à Gardanne suite aux intempéries (29 TER impactés)', 'Vitesses limitées dans la traversée de la gare de Villeneuve-Loubet suite aux intempéries (14 TER impactés)']"
2019-11-28,tgv,nord,
2019-11-28,tgv,est,
2019-11-28,tgv,atlantique,
2019-11-28,tgv,sudest,
2019-11-28,tgv,ouigo,
2019-11-28,tgv,europe,
2019-11-28,intercites,Paris-Limoges-Toulouse,"['Panne de locomotive', ""Erreur de conduite d'un conducteur"", 'Vitesses limitées pour rails glissants', 'Suspicion de fuite de matière dangereuse à Angerville', 'Intervention de la police à Vierzon pour deux voyageurs sans titre de transport']"
2019-11-28,intercites,Paris-Clermont,
2019-11-28,intercites,Bordeaux-Marseille,
2019-11-28,intercites,Nantes-Bordeaux,
2019-11-28,intercites,Nantes-Lyon,
2019-11-28,intercites,Toulouse-Bayonne,
2019-11-28,intercites,Clermont-Béziers,
2019-11-28,intercites,Paris-Caen-Cherbourg Trouville/Deauville,"['Travaux dans le technicentre de Paris Batignolles', ""Panne d'un passage à niveau entre Beuil et Evreux"", 'Vérifications caténaires après un choc ressenti par un conducteur', 'Mise en place tardives de trains au départ par manque de matériel disponible']"
2019-11-28,intercites,Paris-Rouen-Le Havre,"['Travaux dans le technicentre de Paris Batignolles', ""Répercussions d'un heurt de sanglier par un TGV"", 'Mise en place tardives de trains au départ par manque de matériel disponible']"
2019-11-28,intercites,Paris-Granville,
2019-11-28,intercites,Caen-Le Mans-Tours,"[""Poursuite d'un individu par la police sur les voies entre Neuillé Pont Pierre et La Membrolle"", 'Limitation de Vitesse entre Neuville sur Sarthe et La Hutte Coulombiers suite à des travaux sur les voies']"
2019-11-28,intercites,Paris-Toulouse-Latour De Carol/Cerbere/Rodez,
2019-11-28,intercites,Paris-Briançon,
2019-11-29,transilien,A,['Pannes de signalisation à Paris Gare de Lyon et Nation']
2019-11-29,transilien,B,['Panne de train à la Bourg-la-Reine']
2019-11-29,transilien,C,"[""Personne tombée dans les voies en gare d'Invalides"", 'acte de malveillance à Chaville', 'Procédure bagage abandonné à Versailles Chantier']"
2019-11-29,transilien,D,"['Pannes d’installations techniques en gares de Corbeil et de Grigny', 'Heurt de 3 sangliers à La Ferté Alais', ""Répercussions de la panne d'un TER à Moret""]"
2019-11-29,transilien,E,
2019-11-29,transilien,H,"['Vitesses limitées entre Champ de course et Enghein et aux abords de la gare de Taverny (rails glissants)', 'Procédure colis suspect en Gare du Nord']"
2019-11-29,transilien,J,
2019-11-29,transilien,K,
2019-11-29,transilien,L,
2019-11-29,transilien,N,"['Panne de signalisation à Clamart', 'Procédure bagage abandonné à Versailles Chantiers']"
2019-11-29,transilien,P,"['Passage a niveau forcé et endommagé entre Troyes et Mesmin', 'Heurt de sangliers à Trilport']"
2019-11-29,transilien,R,['Répercussions de la panne d’un TER à Moret']
2019-11-29,transilien,U,
2019-11-29,transilien,T4,
2019-11-29,transilien,T11,
2019-11-29,ter,Grand Est,
2019-11-29,ter,Nouvelle-Aquitaine,"['éboulement de talus à Sainte Eulalie (36 trains impactés)', 'présomption de rail fissuré à Langon (10 trains impactés)']"
2019-11-29,ter,Auvergne-Rhône-Alpes,"['Avarie d’un passage à niveau à St Germain des fossés (8 trains impactés)', 'affluence voyageurs en gare de Bellegarde (10 trains impactés)']"
2019-11-29,ter,Bourgogne-Franche-Comté,"['Panne de signalisation à St Amour (8 trains impactés)', 'Panne de train à Fontainebleau (10 trains impactés)']"
2019-11-29,ter,Bretagne,
2019-11-29,ter,Centre-Val de Loire,"['Avarie d’un passage à niveau à Foecy (13 trains impactés)', 'incident caténaire aux Aubrais-Orléans (13 trains impactés)']"
2019-11-29,ter,Occitanie,
2019-11-29,ter,Hauts-de-France,"['panne de signalisation à Ronchin (36 trains impactés', 'avarie d’un passage à niveau à Lambersart (35 trains impactés)']"
2019-11-29,ter,Normandie,['déformation de la voie à Oissel (10 trains impactés)']
2019-11-29,ter,Pays de la Loire,
2019-11-29,ter,Provence-Alpes-Côte d'Azur,"[""chute d'un arbre sur la caténaire entre Cannes et Antibes (22 trains impactés)""]"
2019-11-29,tgv,nord,
2019-11-29,tgv,est,
2019-11-29,tgv,atlantique,"[""Panne d'installation technique à Coutras (8 trains impactés)"", 'heurt de sanglier à Monts (4 trains impactés)']"
2019-11-29,tgv,sudest,"[""Panne d'installation techniques à Montpellier (5 trains impactés)"", 'arbre sur la voie entre Cannes et Antibes (5 trains impactés)']"
2019-11-29,tgv,ouigo,
2019-11-29,tgv,europe,"['heurt de sangliers à Lesse (2 trains impactés)', 'accident de personne à Forbach (4 trains impactés)']"
2019-11-29,intercites,Paris-Limoges-Toulouse,"['Heurt de sanglier par un train TER à Salbris', 'Vitesse limitée sur rail glissant entre Brive et Limoges', 'Branches sur les voies à Masseret', ""Divagation d'une vache sur les voies vers Vierzon""]"
2019-11-29,intercites,Paris-Clermont,"[""Détresse d'un train TER à Fontainebleau"", 'Travaux inopinés entre St-Pierre-le-Moutier et Saincaize', 'Intervention de la police en gare de Nevers']"
2019-11-29,intercites,Bordeaux-Marseille,"['Pannes de locomotive et de rame à Marseille', 'Suspicion de rail endommagé à Langon']"
2019-11-29,intercites,Nantes-Bordeaux,"[""Éboulement d'un talus aux abords de la voie à St -Mariens""]"
2019-11-29,intercites,Nantes-Lyon,"['Passages à niveau en dérangement à Villefranche-sur-Cher, Vierzon et Lapalisse']"
2019-11-29,intercites,Toulouse-Bayonne,
2019-11-29,intercites,Clermont-Béziers,
2019-11-29,intercites,Paris-Caen-Cherbourg Trouville/Deauville,"['Passage à niveau en dérangement entre Evreux et Bueil', 'Pannes de trains à Paris', 'Mises en place tardives de trains au départ à Paris St Lazare']"
2019-11-29,intercites,Paris-Rouen-Le Havre,"['Pannes de trains à Paris', 'Mises en place tardives de trains au départ à Paris St Lazare', 'Acte de vandalisme (ballast déposé sur le rail) entre Oissel et Sotteville']"
2019-11-29,intercites,Paris-Granville,
2019-11-29,intercites,Caen-Le Mans-Tours,['Vitesse limitée suite à travaux de modernisation des voies à Neuville-sur-Sarthe']
2019-11-29,intercites,Paris-Toulouse-Latour De Carol/Cerbere/Rodez,['Vitesse limitée sur rail glissant à St Denis-Près-Martel']
2019-11-29,intercites,Paris-Briançon,"['Panne de signalisation à Valence Ville', 'Difficultés dans la gestion des circulations en Bourgogne Franche-Comté']"
2019-11-30,transilien,A,['Problèmes sur le matériel et mesures de sécurités en zone RATP']
2019-11-30,transilien,B,
2019-11-30,transilien,C,
2019-11-30,transilien,D,"['Personnes dans les voies entre Saint Denis et Goussainville', 'Procédure bagage oublié à Goussainville']"
2019-11-30,transilien,E,
2019-11-30,transilien,H,
2019-11-30,transilien,J,
2019-11-30,transilien,K,
2019-11-30,transilien,L,['Avarie d’un train et problèmes de signalisation à St Cloud']
2019-11-30,transilien,N,
2019-11-30,transilien,P,
2019-11-30,transilien,R,
2019-11-30,transilien,U,
2019-11-30,transilien,T4,
2019-11-30,transilien,T11,['Absence de conducteur']
2019-11-30,ter,Grand Est,
2019-11-30,ter,Nouvelle-Aquitaine,['procédure bagage abandonné dans un train à Bordeaux St Jean (10 trains impactés)']
2019-11-30,ter,Auvergne-Rhône-Alpes,
2019-11-30,ter,Bourgogne-Franche-Comté,
2019-11-30,ter,Bretagne,['adhérence dégradée à Redon (8 trains impactés)']
2019-11-30,ter,Centre-Val de Loire,
2019-11-30,ter,Occitanie,"['panne de signalisation à Baillargues  (10 trains impactés)', 'pannes sur des passages à niveau à Lunel (6 trains impactés) et à Muret (6 trains impactés)']"
2019-11-30,ter,Hauts-de-France,
2019-11-30,ter,Normandie,
2019-11-30,ter,Pays de la Loire,
2019-11-30,ter,Provence-Alpes-Côte d'Azur,"['rail fissuré à La Pomme (10 trains impactés)', 'vitesses limitées pour travaux sur les voies à Cassis (33 trains impactés)', 'procédure colis suspect en gare de Marseille (14 trains impactés)']"
2019-11-30,tgv,nord,
2019-11-30,tgv,est,
2019-11-30,tgv,atlantique,
2019-11-30,tgv,sudest,
2019-11-30,tgv,ouigo,
2019-11-30,tgv,europe,
2019-11-30,intercites,Paris-Limoges-Toulouse,['Vitesse limitée sur rail glissant entre Brive et Limoges']
2019-11-30,intercites,Paris-Clermont,
2019-11-30,intercites,Bordeaux-Marseille,
2019-11-30,intercites,Nantes-Bordeaux,"[""Vitesse limitée sur la zone qui comporte un risque d'éboulement de talus à St -Mariens""]"
2019-11-30,intercites,Nantes-Lyon,
2019-11-30,intercites,Toulouse-Bayonne,"['Passages à niveau en dérangement à Fauga, Tarbes et Lourdes']"
2019-11-30,intercites,Clermont-Béziers,
2019-11-30,intercites,Paris-Caen-Cherbourg Trouville/Deauville,
2019-11-30,intercites,Paris-Rouen-Le Havre,
2019-11-30,intercites,Paris-Granville,
2019-11-30,intercites,Caen-Le Mans-Tours,"[""Panne d'un TGV au Mans""]"
2019-11-30,intercites,Paris-Toulouse-Latour De Carol/Cerbere/Rodez,
2019-11-30,intercites,Paris-Briançon,
2019-12-01,transilien,A,
2019-12-01,transilien,B,
2019-12-01,transilien,C,
2019-12-01,transilien,D,"['Personne dans les voies en gare de Lyon souterraine', 'Train sorti tardivement des garages à Creil']"
2019-12-01,transilien,E,
2019-12-01,transilien,H,
2019-12-01,transilien,J,
2019-12-01,transilien,K,['Avarie sur un train']
2019-12-01,transilien,L,['Panne de de signalisation à Paris Saint Lazare']
2019-12-01,transilien,N,
2019-12-01,transilien,P,
2019-12-01,transilien,R,
2019-12-01,transilien,U,['Avaries sur des rames']
2019-12-01,transilien,T4,
2019-12-01,transilien,T11,['Absence de conducteur']
2019-12-01,ter,Grand Est,
2019-12-01,ter,Nouvelle-Aquitaine,"['obstacle sur la voie à Ambarres (33 TER impactés)', ""colis suspect à bord d'un train à Aiguillon (10 TER impactés)""]"
2019-12-01,ter,Auvergne-Rhône-Alpes,
2019-12-01,ter,Bourgogne-Franche-Comté,['panne matériel sur un train à Dijon Perrigny (6 TER impactés) et sur un autre train à Beaune (5 trains impactés)']
2019-12-01,ter,Bretagne,['heurt de sangliers par un TGV à Redon (5 trains impactés)']
2019-12-01,ter,Centre-Val de Loire,
2019-12-01,ter,Occitanie,"['travaux sur les voies à St Césaire (17 TER impactés)', 'travaux sur les voies entre Boussens et Carbonne (15 TER impactés)']"
2019-12-01,ter,Hauts-de-France,
2019-12-01,ter,Normandie,['prise en charge de deux voyageurs à mobilité réduite (4 TER Impactés)']
2019-12-01,ter,Pays de la Loire,
2019-12-01,ter,Provence-Alpes-Côte d'Azur,['conséquences des intempéries ayant fortement affecté plusieurs lignes de la région.']
2019-12-01,tgv,nord,
2019-12-01,tgv,est,
2019-12-01,tgv,atlantique,['accident de personne à Massy-TGV (20 trains impactés)']
2019-12-01,tgv,sudest,
2019-12-01,tgv,ouigo,['accident de personne à Massy-TGV (2 trains impactés)']
2019-12-01,tgv,europe,
2019-12-01,intercites,Paris-Limoges-Toulouse,"['Vitesse limitée sur rail glissant entre Brive et Limoges', 'Acte de malveillance à Déols']"
2019-12-01,intercites,Paris-Clermont,
2019-12-01,intercites,Bordeaux-Marseille,"['Panne de locomotive à St-Martin-de-Crau', ""Panne d'un pont levant à Sète"", ""Répercussions d'une procédure colis suspect à Aiguillon sur TER""]"
2019-12-01,intercites,Nantes-Bordeaux,"[""Vitesse limitée sur une zone comportant un risque d'éboulement de talus à St -Mariens""]"
2019-12-01,intercites,Nantes-Lyon,
2019-12-01,intercites,Toulouse-Bayonne,
2019-12-01,intercites,Clermont-Béziers,
2019-12-01,intercites,Paris-Caen-Cherbourg Trouville/Deauville,
2019-12-01,intercites,Paris-Rouen-Le Havre,
2019-12-01,intercites,Paris-Granville,
2019-12-01,intercites,Caen-Le Mans-Tours,"[""Répercussions de la panne d'un TGV au Mans""]"
2019-12-01,intercites,Paris-Toulouse-Latour De Carol/Cerbere/Rodez,"[""Répercussions de la panne d'un train TER entre Albi et Carmaux"", 'Panne de signalisation à Pierre-Buffière']"
2019-12-01,intercites,Paris-Briançon,
2020-02-03,transilien,A,['Panne de signalisation à Nation']
2020-02-03,transilien,B,"[""Panne d'un train à Paris Nord"", ""Panne d'alimentation électrique à Paris Nord""]"
2020-02-03,transilien,C,['Panne de signalisation à Champ de Mars']
2020-02-03,transilien,D,"[""Panne d'un train à Evry"", 'Malaise voyageur dans un train à Goussainville']"
2020-02-03,transilien,E,"['Perte de chargement sur un wagon à Roissy en Brie', ""Panne d'un train au Raincy""]"
2020-02-03,transilien,H,['Malaise voyageur à Enghien']
2020-02-03,transilien,J,"[""Panne d'alimentation électrique à Herblay""]"
2020-02-03,transilien,K,
2020-02-03,transilien,L,"[""Panne d'alimentation électrique à Herblay""]"
2020-02-03,transilien,N,['Rames immobilisées en centre de maintenance']
2020-02-03,transilien,P,['Perte de chargement sur un wagon à Roissy en Brie']
2020-02-03,transilien,R,"[""Panne d'un train à Evry"", ""Panne d'alimentation électrique à Yerres""]"
2020-02-03,transilien,U,['Rames immobilisées en centre de maintenance']
2020-02-03,transilien,T4,['Absence de conducteur']
2020-02-03,transilien,T11,['Absence de conducteur']
2020-02-03,ter,Grand Est,
2020-02-03,ter,Nouvelle-Aquitaine,
2020-02-03,ter,Auvergne-Rhône-Alpes,
2020-02-03,ter,Bourgogne-Franche-Comté,"[""Répercussions d'un incident caténaire sur la LGV Sud-Est à hauteur de Yerres avec détournement des TGV via ligne classique (35 TER retardés)""]"
2020-02-03,ter,Bretagne,
2020-02-03,ter,Centre-Val de Loire,
2020-02-03,ter,Occitanie,
2020-02-03,ter,Hauts-de-France,
2020-02-03,ter,Normandie,"['limitation de la vitesse des trains suite à un affaissement de la voie à Apremont (60 TER retardés)', 'arrachement caténaire à Herblay/ Conflans Ste Honorine (39 TER retardés)']"
2020-02-03,ter,Pays de la Loire,
2020-02-03,ter,Provence-Alpes-Côte d'Azur,
2020-02-03,tgv,nord,['Vitesses limitées en raison de travaux sur les voies à Beuvraignes']
2020-02-03,tgv,est,['Inondation entre Sarrebourg et Réding']
2020-02-03,tgv,atlantique,
2020-02-03,tgv,sudest,['Incident caténaire sur la LGV Sud Est à hauteur de Yerres']
2020-02-03,tgv,ouigo,['Incident caténaire sur la LGV Sud Est à hauteur de Yerres']
2020-02-03,tgv,europe,['Incident caténaire sur la LGV Sud Est à hauteur de Yerres']
2020-02-03,intercites,Paris-Limoges-Toulouse,"['Pannes de train à Paris-Austerlitz et à Brive', ""Panne d'un train de travaux à Caussade"", 'Mises à quai tardives de trains au départ à Paris-Austerlitz', ""Panne d'un aiguillage entre Castelnau et Saint-Jory""]"
2020-02-03,intercites,Paris-Clermont,"[""Répercussions d'un incident caténaire sur la LGV Sud-Est à hauteur de Yerres avec détournement des TGV via ligne classique"", ""Mise à  quai tardive d'un train au départ à Paris-Bercy""]"
2020-02-03,intercites,Bordeaux-Marseille,"['Accident de personne entre Carcassonne et Trèbes', ""Erreur d'aiguillage à Bordeaux"", 'Panne de passage à niveau à Castelnaudary et à Sète', ""Mise à quai tardive d'un train au départ à Bordeaux""]"
2020-02-03,intercites,Nantes-Bordeaux,
2020-02-03,intercites,Nantes-Lyon,['Panne de signalisation entre Montrichard et St-Aignan']
2020-02-03,intercites,Toulouse-Bayonne,"['Panne de signalisation entre Peyrehorade et Puyoo', 'Procédure colis suspect à Cazères-sur-Garonne']"
2020-02-03,intercites,Clermont-Béziers,
2020-02-03,intercites,Paris-Caen-Cherbourg Trouville/Deauville,['Géré par TER depuis le 1er janvier 2020']
2020-02-03,intercites,Paris-Rouen-Le Havre,['Géré par TER depuis le 1er janvier 2020']
2020-02-03,intercites,Paris-Granville,['Géré par TER depuis le 1er janvier 2020']
2020-02-03,intercites,Caen-Le Mans-Tours,['Géré par TER depuis le 1er janvier 2020']
2020-02-03,intercites,Paris-Toulouse-Latour De Carol/Cerbere/Rodez,
2020-02-03,intercites,Paris-Briançon,"[""Retard lors d'une procédure de départ d'un train""]"
